Date,Open,High,Low,Close
2004-06-16,42572.975000000006,42572.975000000006,42242.525,42363.69067230225
2004-06-17,42240.43766174316,42240.43766174316,42240.43766174316,42635.10633087158
2004-06-18,42590.8,43068.85933685303,42699.450000000004,42927.61566314698
2004-06-21,42841.722662658685,42841.722662658685,42689.72532531738,42776.579999999994
2004-06-22,42946.0,43218.5,42946.0,43055.0
2004-06-23,42967.12,43151.809326171875,42858.48,42912.8
2004-06-24,42261.66065368652,43236.27130737304,42261.66065368652,43172.01065368652
2004-06-25,43375.98468383789,43516.15265808105,43268.16468383789,43440.67734191894
2004-06-28,43503.85,43719.75,43320.33368225098,43287.950000000004
2004-06-29,43293.63732055664,43293.63732055664,43055.64,42460.65
2004-06-30,43268.62133209229,43268.62133209229,43148.24766418457,42962.21866790772
2004-07-01,42863.04,42863.04,42863.04,42863.04
2004-07-02,43005.6,43135.921325683594,43135.921325683594,43255.3786743164
2004-07-06,43510.290666503905,42931.32,42931.32,42887.624666748045
2004-07-07,43113.56267700195,43113.56267700195,43113.56267700195,43601.27267700195
2004-07-08,44352.326672363284,44352.326672363284,44352.326672363284,44352.326672363284
2004-07-09,44117.218320922846,44138.85833953857,44138.85833953857,44095.575
2004-07-12,44107.799999999996,44107.799999999996,44107.799999999996,44172.74466064453
2004-07-13,44633.8976675415,44633.8976675415,44633.8976675415,43966.740000000005
2004-07-14,43870.259999999995,43870.259999999995,43870.259999999995,44241.30133392334
2004-07-15,44267.98533691406,44267.98533691406,44267.98533691406,44267.98533691406
2004-07-16,43964.83532775879,43953.957663879395,43953.957663879395,44225.88266387939
2004-07-19,44026.64866088867,44026.64866088867,44026.64866088867,43918.36866088867
2004-07-20,43958.92866149902,43958.92866149902,43958.92866149902,43557.92133850097
2004-07-21,44238.17865600585,44249.189328002925,44249.189328002925,43720.71067199707
2004-07-22,43345.53733886719,43345.53733886719,43345.53733886719,43345.53733886719
2004-07-23,43515.47334411621,43053.01,43053.01,42997.955
2004-07-26,42920.191328125,42920.191328125,42920.191328125,42964.22265625
2004-07-27,43358.4256439209,43347.319356079104,43347.319356079104,42991.83
2004-07-28,43258.86,43258.86,43258.86,43482.42
2004-07-29,43521.32,43745.08,43073.799999999996,43297.56
2004-07-30,43241.59935974121,43664.88,43107.93,43553.49
2004-08-02,43765.52,43821.06,43432.28,43510.03735595703
2004-08-03,43355.2,43664.87864990234,43001.27864990234,43576.399999999994
2004-08-04,43803.74467926026,43803.74467926026,43458.745,43647.93935852051
2004-08-05,43831.29,43887.055,43608.23,43753.2176385498
2004-08-06,43194.625,44185.075,43029.549999999996,43997.98865661621
2004-08-09,44128.48767486572,44305.40034973144,44062.145,44305.40034973144
2004-08-10,44238.44564758301,44460.02564758301,44149.815,44316.0
2004-08-11,44256.61,44256.61,43569.77264770508,43813.49
2004-08-12,43978.099356689454,44011.44,43733.590000000004,43822.500643310545
2004-08-13,43637.17964904785,44212.665,43548.645000000004,44146.26232452392
2004-08-16,44145.36,44587.92,44145.36,44576.85532470703
2004-08-17,44303.174999999996,44468.28,44061.01965637207,44512.307328186034
2004-08-18,44213.13,44377.695,44180.2183392334,44355.7516607666
2004-08-19,44206.160665283205,44599.7853326416,44206.160665283205,44512.3146673584
2004-08-20,44493.24,45127.29466552734,44493.24,45171.02533447265
2004-08-23,45025.00966369629,45079.744663696285,44849.86033630371,44937.435
2004-08-24,45003.115,44619.409999999996,44290.52,44180.89
2004-08-25,44737.01265258789,44924.659999999996,44725.97734741211,45024.00132629395
2004-08-26,44879.57,44879.57,44572.32733947754,44704.001330261235
2004-08-27,44614.37333160401,44680.08,44132.53,44165.38166320801
2004-08-30,44704.880000000005,44803.73532958984,44452.249340820315,44792.75065917969
2004-08-31,44733.5993347168,44733.5993347168,44733.5993347168,44733.5993347168
2004-09-01,44648.224661865235,44648.224661865235,44648.224661865235,44812.654661865236
2004-09-02,44629.4,44508.92733154297,44508.92733154297,44465.119999999995
2004-09-03,44243.235,44243.235,44243.235,44243.235
2004-09-07,43509.36,43509.36,43509.36,43443.767332763666
2004-09-08,43338.49466674805,43338.49466674805,43338.49466674805,43622.46733337402
2004-09-09,43755.34033050537,43755.34033050537,43755.34033050537,43711.465
2004-09-10,43841.33,43950.659999999996,43841.33,43939.72633270264
2004-09-13,44503.53367218017,44503.53367218017,44503.53367218017,44503.53367218017
2004-09-14,44317.940667724615,44317.940667724615,44317.940667724615,44383.58133544922
2004-09-15,44908.380000000005,44577.36,44577.36,44687.700000000004
2004-09-16,44415.82633972168,44415.82633972168,44415.82633972168,44415.82633972168
2004-09-17,44625.82465759277,44625.82465759277,44625.82465759277,44625.82465759277
2004-09-20,44343.53267059326,44343.53267059326,44343.53267059326,44530.30965881348
2004-09-21,44888.50065795898,44888.50065795898,44888.50065795898,44888.50065795898
2004-09-22,45007.81734924317,45007.81734924317,45007.81734924317,45007.81734924317
2004-09-23,45359.25032623291,45359.25032623291,45359.25032623291,45359.25032623291
2004-09-24,45184.83267578125,45184.83267578125,45184.83267578125,45184.83267578125
2004-09-27,45463.28367828369,45463.28367828369,45463.28367828369,45463.28367828369
2004-09-28,45795.98263916016,45795.98263916016,45795.98263916016,45985.5
2004-09-29,45690.8,45912.600000000006,45646.44067687989,45801.700000000004
2004-09-30,45501.57932739258,46151.75865478516,45479.54134521484,46140.74134521485
2004-10-01,46289.5956741333,46289.5956741333,46057.65,46333.775
2004-10-04,46563.47,46118.95,45729.994999999995,46007.82
2004-10-05,46185.511642456055,46630.35164245605,46152.149999999994,46508.02335754394
2004-10-06,46484.450000000004,46651.46,46428.78,46584.65532043457
2004-10-07,46460.700000000004,46571.850000000006,46405.125,46460.700000000004
2004-10-08,45822.5293359375,46512.0,45745.92,46304.06466796875
2004-10-12,46012.98967010498,46012.98967010498,45398.165,45573.829670104984
2004-10-13,45119.58,45207.40265991211,45042.73265991211,45361.097340087894
2004-10-14,45593.6,45900.47866210937,45505.92133789062,45823.76066894531
2004-10-15,45653.26066772461,45806.05933227539,45598.69066772461,45696.91933227539
2004-10-18,45767.37,45767.37,45559.83366668702,45461.527333374026
2004-10-19,45587.053322753905,45587.053322753905,45587.053322753905,45543.7066772461
2004-10-20,45459.646679687496,45978.81666015625,45459.646679687496,45805.76
2004-10-21,45496.605,45496.605,45335.46000000001,45593.291344299316
2004-10-22,45610.53265563965,45610.53265563965,45610.53265563965,45610.53265563965
2004-10-25,45735.69,45842.3,45682.385,45735.69
2004-10-26,45754.93365081787,45754.93365081787,45360.401349182124,45509.68269836425
2004-10-27,45814.765,45836.100302124025,45174.745,45313.414697875975
2004-10-28,45098.859647521975,45098.859647521975,45098.859647521975,45098.859647521975
2004-10-29,45438.14,45438.14,45438.14,45438.14
2004-11-01,45468.9917010498,45468.9917010498,45468.9917010498,45468.9917010498
2004-11-02,45407.089297485356,45407.089297485356,45407.089297485356,44641.8
2004-11-03,45092.520648193364,45092.520648193364,45092.520648193364,45092.520648193364
2004-11-04,45599.202647094724,45599.202647094724,45599.202647094724,45599.202647094724
2004-11-05,45788.16064453125,45788.16064453125,45788.16064453125,45788.16064453125
2004-11-08,45680.14028869629,45680.14028869629,45680.14028869629,45680.14028869629
2004-11-09,45817.38,45817.38,45817.38,45996.85028869629
2004-11-10,46452.395,46452.395,46452.395,46398.939999999995
2004-11-12,46211.586355896,46211.586355896,46211.586355896,46211.586355896
2004-11-15,46116.61,46116.61,46116.61,46116.61
2004-11-16,46375.07128601074,46375.07128601074,46375.07128601074,46375.07128601074
2004-11-17,46339.26272827149,46339.26272827149,46339.26272827149,46339.26272827149
2004-11-18,46132.198636169436,46132.198636169436,46132.198636169436,46132.198636169436
2004-11-19,45931.038745117185,45931.038745117185,45931.038745117185,45931.038745117185
2004-11-22,46120.079370117186,46120.079370117186,46120.079370117186,46316.15874023438
2004-11-23,46311.47473754883,46311.47473754883,46311.47473754883,46311.47473754883
2004-11-24,46250.9407434082,46250.9407434082,46250.9407434082,46250.9407434082
2004-11-29,46256.58674743652,46667.026747436525,46102.67174743652,46554.15825256347
2004-11-30,46759.5507421875,46790.46462890625,46192.8307421875,46501.9507421875
2004-12-01,46415.44862731934,46867.68,46302.39,46662.12
2004-12-02,46811.94,47069.715,46090.17,46440.7433706665
2004-12-03,46193.02337402344,46716.08,45998.16,46767.36
2004-12-06,46657.79137329102,46832.34862670899,46360.020000000004,46637.25725341797
2004-12-07,46541.22,46798.07,46387.11,46438.479999999996
2004-12-08,47028.259999999995,47133.0,45457.159999999996,45792.32927856445
2004-12-09,45906.875,46232.1586404419,45392.7186404419,45728.49271911621
2004-12-10,46028.925,46092.19564361573,45617.670643615726,45754.75435638428
2004-12-13,45740.79,46002.465000000004,45636.12,45939.66236114502
2004-12-14,46343.450355529785,46343.450355529785,45973.88535552979,46026.68035552979
2004-12-15,45321.51526977539,45976.84,45321.51526977539,45852.014730224604
2004-12-16,46001.88672607422,46189.73663696289,45605.32,45594.88336303711
2004-12-17,45549.502727050785,45883.2,45549.502727050785,46050.04863647461
2004-12-20,46024.425,46180.44,45972.420000000006,46014.02336517334
2004-12-21,46218.19,46239.05727355957,46019.96363677979,46092.99272644043
2004-12-22,45956.29563446045,46018.6662689209,45634.05,45769.1837310791
2004-12-23,45767.22173400879,45902.0466329956,45736.11,45829.44836700439
2004-12-27,45718.68,45914.322371521,45615.71,45842.245256958005
2004-12-28,45944.415,45944.415,45686.59,45820.657741088864
2004-12-29,45895.695,45895.695,45895.695,45426.84
2004-12-30,45131.248258666994,45265.29,45254.978370666504,45110.625
2005-01-03,44319.729999999996,44319.729999999996,44319.729999999996,44083.22225524902
2005-01-04,44679.695,44679.695,44679.695,44679.695
2005-01-05,44251.5162689209,44251.5162689209,44251.5162689209,44345.07063446045
2005-01-06,44150.270000000004,44150.270000000004,44150.270000000004,44150.270000000004
2005-01-07,44458.84228088379,44458.84228088379,43934.19228088379,43955.17635955811
2005-01-10,43720.51263671875,43720.51263671875,43720.51263671875,43720.51263671875
2005-01-11,43632.897368774415,43632.897368774415,43632.897368774415,43632.897368774415
2005-01-12,43337.78675170898,43337.78675170898,43337.78675170898,43572.98662414551
2005-01-13,43552.986251831055,43552.986251831055,43552.986251831055,43532.475
2005-01-14,43255.0,43378.0012512207,43255.0,43326.7512512207
2005-01-18,43318.75324951172,43318.75324951172,43318.75324951172,43318.75324951172
2005-01-19,43724.78,43724.78,43724.78,43365.96
2005-01-20,43576.1567388916,43576.1567388916,43576.1567388916,43638.1433694458
2005-01-21,43803.814372253415,43803.814372253415,43803.814372253415,43886.09625549316
2005-01-24,43829.82237335205,43829.82237335205,43829.82237335205,43829.82237335205
2005-01-25,43955.52,43955.52,43955.52,43955.52
2005-01-26,43928.00937194825,43928.00937194825,43928.00937194825,43928.00937194825
2005-01-27,43972.84374084473,43972.84374084473,43972.84374084473,43972.84374084473
2005-01-28,44080.04563140869,44224.875,43862.8,44049.008737182616
2005-01-31,44112.299999999996,44164.075,43418.51373596191,43677.38873596191
2005-02-01,43879.24726867676,43889.637731323244,43567.457268676764,43733.74273132325
2005-02-02,43794.6443649292,43940.3137298584,43680.1887298584,43815.4556350708
2005-02-03,44046.91372375488,44046.91372375488,43356.88627624512,43555.53063812256
2005-02-04,43180.67936706543,43325.85873413086,42900.69126586914,42931.8
2005-02-07,43347.98863891602,43546.880000000005,43180.5,43295.64863891602
2005-02-08,43696.840644836426,43696.840644836426,43327.06564483643,43591.19064483643
2005-02-09,43627.249291992186,43796.59070800781,43426.150708007815,43701.33535400391
2005-02-10,43544.28,44231.265,43597.125,44093.86929016113
2005-02-11,44076.598709106445,44626.5,44161.20064544678,44467.875
2005-02-14,44074.799999999996,44662.46464050293,44316.16071899414,44683.45071899414
2005-02-15,44493.77236236572,44525.11527526855,44295.28,44493.77236236572
2005-02-16,44994.12,44888.5,44656.13471069336,44941.310000000005
2005-02-17,44847.700000000004,45111.200000000004,44826.618713378906,45037.41871337891
2005-02-18,45097.92429016113,45140.19964508057,45097.92429016113,45140.19964508057
2005-02-22,44419.975000000006,45305.25,44419.975000000006,45253.175
2005-02-23,45552.64,45710.079999999994,45468.67328125,45647.103359374996
2005-02-24,45958.76,45958.76,45589.825,45800.645
2005-02-25,45713.744999999995,45871.56,45871.56,45755.82835784912
2005-02-28,45400.875,45400.875,45400.875,45505.125
2005-03-01,45400.950000000004,45192.21,45192.21,45181.77236297607
2005-03-02,45381.31336090087,45381.31336090087,45381.31336090087,45318.48672180175
2005-03-03,45148.09735900879,45148.09735900879,45148.09735900879,45148.09735900879
2005-03-04,45356.53327514648,45356.53327514648,45356.53327514648,45356.53327514648
2005-03-07,45770.7,45770.7,45770.7,45770.7
2005-03-08,46015.751724243164,46015.751724243164,46015.751724243164,46015.751724243164
2005-03-09,45920.92763397217,45920.92763397217,45920.92763397217,45920.92763397217
2005-03-10,46117.618728637695,46117.618728637695,46117.618728637695,46117.618728637695
2005-03-11,46394.35136566163,46394.35136566163,46394.35136566163,46373.56726867676
2005-03-14,46319.91164093018,46319.91164093018,46319.91164093018,46319.91164093018
2005-03-15,46091.68536193848,46091.68536193848,46091.68536193848,46091.68536193848
2005-03-16,46189.17127075195,46189.17127075195,46189.17127075195,46189.17127075195
2005-03-17,45874.86027648926,45874.86027648926,45874.86027648926,45874.86027648926
2005-03-18,45994.70872192383,45994.70872192383,45994.70872192383,45994.70872192383
2005-03-21,45308.61064147949,45308.61064147949,45308.61064147949,45308.61064147949
2005-03-22,45282.185718383786,45282.185718383786,45282.185718383786,45282.185718383786
2005-03-23,44969.153291015624,44969.153291015624,44969.153291015624,44969.153291015624
2005-03-24,45128.62329711914,45128.62329711914,45128.62329711914,45128.62329711914
2005-03-28,45664.997345581054,45664.997345581054,45664.997345581054,45664.997345581054
2005-03-29,45790.74,45790.74,45790.74,45790.74
2005-03-31,45965.21530883789,45965.21530883789,45965.21530883789,45965.21530883789
2005-04-01,46072.229686889645,46093.744999999995,45663.465,45814.06234344482
2005-04-04,46127.28,46159.76267822266,45769.95732177734,45899.89133911133
2005-04-05,45952.63267639161,46136.965000000004,45930.9486618042,46028.535
2005-04-06,46173.88233673096,46478.16032653808,46086.94766326904,46412.957663269044
2005-04-07,46249.659999999996,46466.54,46249.659999999996,46249.659999999996
2005-04-08,46032.1533215332,46259.4966784668,45988.8466784668,46216.1933392334
2005-04-11,45918.54,46328.1406842041,45918.54,46198.79465789795
2005-04-12,46346.10666076661,46573.453321533205,46172.89,46291.9766607666
2005-04-13,45932.96,46147.6,45879.299999999996,46072.4746899414
2005-04-14,46463.310000000005,46463.310000000005,45814.23,45868.32
2005-04-15,45557.481314086916,45815.84065704346,45557.481314086916,45740.484342956544
2005-04-18,45490.40465545654,45909.225,45490.40465545654,45909.225
2005-04-19,45676.13469360351,46339.659999999996,45676.13469360351,46328.957346801755
2005-04-20,46317.152651977536,46552.15469604492,46188.96734802246,46498.744696044916
2005-04-21,46383.58565216064,46479.75,46191.25369567871,46266.049999999996
2005-04-22,45885.975,46129.42870788574,45885.975,45970.65370788574
2005-04-25,45723.410289916996,45903.047355041504,45723.410289916996,45924.1826449585
2005-04-26,46441.14,46462.34729431153,46218.47635284424,46430.53635284424
2005-04-27,46249.67135314942,46313.26,45952.92864685059,45889.340000000004
2005-04-29,45518.4,45518.4,45518.4,45518.4
2005-05-02,45127.564999999995,45127.564999999995,45127.564999999995,45127.564999999995
2005-05-03,44871.77328369141,44871.77328369141,44871.77328369141,44871.77328369141
2005-05-04,44946.33,44946.33,44946.33,44946.33
2005-05-05,44875.41672546387,44875.41672546387,44875.41672546387,44875.41672546387
2005-05-06,45098.91271911621,45098.91271911621,45098.91271911621,44710.6736404419
2005-05-09,44981.14928833008,44981.14928833008,44981.14928833008,44981.14928833008
2005-05-10,44976.88728820801,44976.88728820801,44976.88728820801,45082.41728820801
2005-05-11,45172.12929077148,45172.12929077148,45172.12929077148,45172.12929077148
2005-05-12,44976.288651123046,44976.288651123046,44976.288651123046,44976.288651123046
2005-05-13,45020.22930786133,45020.22930786133,45020.22930786133,45020.22930786133
2005-05-16,44830.677346801756,44830.677346801756,44830.677346801756,44830.677346801756
2005-05-17,44938.709346008305,44938.709346008305,44938.709346008305,44938.709346008305
2005-05-18,45121.575,45121.575,45121.575,45121.575
2005-05-19,45249.51731140137,45249.51731140137,45249.51731140137,45174.315
2005-05-20,45453.035320434574,45052.805,45052.805,45150.157339782716
2005-05-23,44876.1526574707,44876.1526574707,44876.1526574707,44876.1526574707
2005-05-24,44864.549999999996,44864.549999999996,44864.549999999996,44864.549999999996
2005-05-25,45117.322684936524,45117.322684936524,45117.322684936524,45117.322684936524
2005-05-26,45209.45868225098,45133.89565887451,45133.89565887451,45123.1
2005-05-27,45072.262683105466,45309.6,45029.11134155273,45288.02268310547
2005-05-31,45131.46,45368.99531799316,44613.20531799316,44947.90968200684
2005-06-01,45146.08733825684,45243.664676513676,44885.88,45026.82467651367
2005-06-02,45035.296677856444,45869.285,45035.296677856444,45782.63832214355
2005-06-03,45530.04931640625,45885.92,45476.12931640625,45691.80931640625
2005-06-06,45265.89665222168,45714.70669555664,45159.03665222168,45575.79
2005-06-07,45503.28930175781,45503.28930175781,45215.36,45300.67069824219
2005-06-08,45492.384652404784,45524.450347595215,45374.805,45396.18430480957
2005-06-09,45556.2253125,45588.479999999996,45373.439999999995,45609.9853125
2005-06-10,45961.108676147465,46470.825000000004,45765.9,46351.529338073735
2005-06-13,46933.11266235352,47283.77,46933.11266235352,47042.69266235352
2005-06-14,46836.51733520508,46836.51733520508,46650.57,46759.95
2005-06-15,46742.85,46830.3206652832,46742.85,46917.7946673584
2005-06-16,46849.86,47646.14266845703,46849.86,47580.69733154297
2005-06-17,47460.763664245605,47809.01767150879,47460.763664245605,47700.187671508786
2005-06-20,48144.8,48188.56733215332,47925.96,47969.72733215332
2005-06-21,47575.16733764648,47640.28,47640.28,47629.427337646484
2005-06-22,47780.93067077637,47748.265,47639.375,47704.709664611815
2005-06-23,47682.655671997076,48139.575000000004,47682.655671997076,48052.544328002936
2005-06-24,48220.63,48220.63,47892.97,48111.409999999996
2005-06-27,48208.17433532715,48208.17433532715,48076.905,48164.41566467285
2005-06-28,47912.04,48076.875,47912.04,47955.99532928467
2005-06-30,48345.66832305908,48345.66832305908,48345.66832305908,48345.66832305908
2005-07-01,47776.70263671875,47776.70263671875,47776.70263671875,47776.70263671875
2005-07-05,47199.86831878662,47199.86831878662,47199.86831878662,47199.86831878662
2005-07-06,47461.645,47495.264631958,47461.645,47461.645
2005-07-07,47465.88,47465.88,47465.88,47443.46263183594
2005-07-08,47436.69231536865,47436.69231536865,47436.69231536865,47436.69231536865
2005-07-11,47553.880000000005,47553.880000000005,47553.880000000005,47553.880000000005
2005-07-12,47293.72064575195,47293.72064575195,47293.72064575195,47293.72064575195
2005-07-13,47510.71131591797,47510.71131591797,47510.71131591797,47510.71131591797
2005-07-14,47053.944684448245,47053.944684448245,47053.944684448245,47053.944684448245
2005-07-15,47253.02537109375,47253.02537109375,47253.02537109375,47253.02537109375
2005-07-18,46925.047318725585,46925.047318725585,46925.047318725585,46936.21
2005-07-19,47439.0,47439.0,47439.0,47405.11637878418
2005-07-20,47602.37538452148,47602.37538452148,47602.37538452148,47829.215384521485
2005-07-21,46993.93732574463,46993.93732574463,46993.93732574463,46993.93732574463
2005-07-22,47210.89132263184,47210.89132263184,47210.89132263184,47133.20735473633
2005-07-25,47503.86436218262,47503.86436218262,47503.86436218262,47503.86436218262
2005-07-26,47547.819314575194,47547.819314575194,47547.819314575194,47547.819314575194
2005-07-27,47693.81137084961,47693.81137084961,47693.81137084961,47693.81137084961
2005-07-28,47710.79937133789,47710.79937133789,47710.79937133789,48002.88062866211
2005-07-29,48009.32637023926,48323.625,47930.75,48256.27431488037
2005-08-01,48211.6,48469.47463134766,48110.692684326175,48424.62731567383
2005-08-02,48039.57735839844,48184.24,47928.297358398435,48061.83132080078
2005-08-03,47918.075,48584.375,47829.236355590816,48517.74432220459
2005-08-04,48525.705,48803.63,48481.23767852783,48681.34232147217
2005-08-05,49061.79436828614,49151.465000000004,48983.33,49005.74936828613
2005-08-08,48887.19,48887.19,48551.58,48629.890365600586
2005-08-09,48470.274999999994,48683.207315979,48470.274999999994,48660.79536804199
2005-08-10,48130.382324523925,48362.79,48130.382324523925,48307.455
2005-08-11,48057.02534179688,49079.28,48057.02534179688,48969.36
2005-08-12,48837.38866271973,49242.725,48694.975,48848.34433135986
2005-08-15,48289.15933227539,48409.5,48289.15933227539,48376.68133544922
2005-08-16,48308.73033508301,48396.225,48308.73033508301,48789.95766754151
2005-08-17,48511.275,48598.97766174316,48182.384999999995,48226.23633087158
2005-08-18,48681.81532531739,48681.81532531739,48471.79,48582.33
2005-08-19,48599.58867553711,48654.928675537114,48477.840000000004,48389.29735107422
2005-08-22,47960.75,48180.25,47960.75,48081.47566986084
2005-08-23,48193.402659301755,48193.402659301755,48160.455,48259.30132965088
2005-08-24,48520.8963470459,48520.8963470459,48222.95,48256.0536529541
2005-08-25,48191.15,48191.15,48136.200000000004,48180.159329223636
2005-08-26,48158.239329528806,48224.149999999994,48158.239329528806,48048.38932952881
2005-08-29,48467.405,48577.935,48334.76765075684,48301.61
2005-08-30,48888.365,48999.854999999996,48754.575639038085,48074.48936096191
2005-08-31,47794.20935302735,47794.20935302735,47794.20935302735,48082.39064697266
2005-09-01,48305.159999999996,48745.799999999996,48305.159999999996,48723.76665527344
2005-09-02,48710.973338623044,48710.973338623044,48710.973338623044,48710.973338623044
2005-09-06,48737.34733062744,48737.34733062744,48737.34733062744,48737.34733062744
2005-09-07,48943.68334350586,48943.68334350586,48943.68334350586,48965.69332824707
2005-09-08,49355.88434875488,49355.88434875488,49355.88434875488,49355.88434875488
2005-09-09,49250.81,49250.81,49250.81,49250.81
2005-09-12,49426.528341674806,49426.528341674806,49426.528341674806,49426.528341674806
2005-09-13,49450.18567657471,49450.18567657471,49450.18567657471,49450.18567657471
2005-09-14,49599.44465393066,49599.44465393066,49599.44465393066,49599.44465393066
2005-09-15,50323.64,50323.64,50323.64,50323.64
2005-09-16,51179.11,51179.11,51179.11,51179.11
2005-09-19,51943.71135864258,51943.71135864258,51943.71135864258,51943.71135864258
2005-09-20,51999.94936157227,51999.94936157227,51999.94936157227,51999.94936157227
2005-09-21,52202.63632049561,52202.63632049561,52202.63632049561,52202.63632049561
2005-09-22,52187.025,52187.025,52187.025,52086.558681335446
2005-09-23,52405.8253692627,52360.9546307373,52360.9546307373,51990.795
2005-09-26,52146.99831390381,52146.99831390381,52146.99831390381,52371.81831390381
2005-09-27,52421.83269165039,52421.83269165039,52421.83269165039,52421.83269165039
2005-09-28,53202.92038269043,53202.92038269043,53202.92038269043,53202.92038269043
2005-09-29,53141.85938110352,53141.85938110352,53141.85938110352,53424.709381103516
2005-09-30,53552.184382934574,53699.46000000001,53076.365000000005,53133.01
2005-10-03,53408.724606323245,53431.56,52997.71539367676,53214.63769683838
2005-10-04,53369.24260437012,53597.902604370116,53197.74760437012,53289.21369781494
2005-10-05,52879.8,52879.8,52709.22,53004.892694091795
2005-10-06,52864.224692993164,53545.46469299317,52864.224692993164,53579.525307006836
2005-10-07,53836.85999999999,54121.409999999996,53495.399999999994,54030.35538940429
2005-10-11,54272.59339416504,54535.274999999994,54272.59339416504,54489.59169708252
2005-10-12,54721.26,54721.26,54126.5866040039,54195.20330200195
2005-10-13,54265.84,54265.84,53840.44959655761,54162.36770172119
2005-10-14,53514.27760803223,53514.27760803223,53252.01,53502.87739196778
2005-10-17,54328.78,54558.5,54328.78,54455.126701049805
2005-10-18,54615.119999999995,54672.975,54615.119999999995,54626.69170623779
2005-10-19,54386.37,54386.37,53693.55,53520.345
2005-10-20,53698.200000000004,53698.200000000004,53178.54,53236.28
2005-10-21,53559.66,53559.66,53559.66,54139.310000000005
2005-10-24,53616.29,53616.29,53616.29,53558.700000000004
2005-10-25,53372.7,54405.72,53372.7,54267.98259887695
2005-10-26,54720.225,54836.035,54604.415,54569.67341369629
2005-10-27,54230.94,54749.07,54230.94,54553.330594482424
2005-10-28,54698.72,54698.72,54479.232705078124,54640.96
2005-10-31,54817.19671020508,54817.19671020508,54817.19671020508,54119.03671020508
2005-11-01,53999.689999999995,53999.689999999995,53649.799999999996,53509.842576293944
2005-11-02,54036.52657470704,54036.52657470704,54036.52657470704,54036.52657470704
2005-11-03,53928.32171539306,53928.32171539306,53928.32171539306,53928.32171539306
2005-11-04,53816.458557128906,53816.458557128906,53816.458557128906,53934.65855712891
2005-11-07,53964.63,53964.63,53964.63,53964.63
2005-11-08,53690.35,53690.35,53690.35,53971.38928527832
2005-11-09,54794.91156555176,54794.91156555176,54794.91156555176,54794.91156555176
2005-11-10,55082.13072052002,55082.13072052002,55082.13072052002,55082.13072052002
2005-11-14,55671.502548828124,55671.502548828124,55671.502548828124,55659.61745117187
2005-11-15,55671.133725891115,55671.133725891115,55671.133725891115,55671.133725891115
2005-11-16,56999.009545288085,56999.009545288085,56999.009545288085,56999.009545288085
2005-11-17,56553.56,57741.66,57741.66,57765.42345031739
2005-11-18,57888.376727600094,57888.376727600094,57888.376727600094,57888.376727600094
2005-11-21,57800.968726501465,57800.968726501465,57800.968726501465,58205.67
2005-11-22,58298.58,58298.58,58298.58,58727.77272766113
2005-11-23,58501.17672485352,58501.17672485352,58501.17672485352,58441.79672485352
2005-11-28,59887.35145568848,59887.35145568848,59887.35145568848,59422.27354431152
2005-11-29,59584.677458496095,60014.80254150391,59058.96254150391,59632.46872924805
2005-11-30,59830.0,59830.0,58908.61653930664,59183.83673034668
2005-12-01,59610.40547241211,60671.86,59164.11,60611.55
2005-12-02,60747.31,61230.39,60385.0,60783.53952575683
2005-12-05,60958.735,61587.052474975586,60837.905,61490.386262512206
2005-12-06,61521.54547485351,61763.18547485351,60953.689999999995,61642.36547485351
2005-12-07,61758.95247619629,62520.810000000005,61589.64752380372,62194.29752380372
2005-12-08,61890.9390637207,62540.4,61578.24,62456.209531860346
2005-12-09,62729.018942871095,64006.740000000005,62680.8,63524.58
2005-12-12,63127.350000000006,64566.15,63127.350000000006,63355.1629272461
2005-12-13,63466.126932373045,63742.37846618652,62457.2,62577.31
2005-12-14,60858.01,60858.01,59105.86,59164.265
2005-12-15,58974.299999999996,59323.95,58391.549999999996,58729.544288635254
2005-12-16,58341.54129333496,58816.24,57334.25741333008,58283.65129333496
2005-12-19,59107.095,59107.095,58527.045000000006,58422.63670806885
2005-12-20,59312.36828582764,59312.36828582764,58036.96,57873.14671417236
2005-12-21,58171.700000000004,58171.700000000004,57537.74071655274,57878.200000000004
2005-12-22,57575.7,58624.65,57575.7,58589.686422729494
2005-12-23,58457.6725793457,58853.36742065429,58457.6725793457,58539.14
2005-12-27,59553.51042907714,59588.63,59237.42,59471.56
2005-12-28,59621.577282104496,60844.82456420899,60797.780871582036,60480.20543579102
2005-12-29,60780.4034387207,60780.4034387207,60780.4034387207,60780.4034387207
2005-12-30,60790.71743896484,60790.71743896484,60790.71743896484,60955.74512207031
2006-01-03,60333.92115966797,61485.69,60333.92115966797,61741.639420166015
2006-01-04,62063.01316040039,62063.01316040039,62051.385,62097.91183959961
2006-01-05,61342.84,61342.84,60994.96,61029.746584472654
2006-01-06,61768.66639709473,61768.66639709473,61768.66639709473,61768.66639709473
2006-01-09,61882.0033996582,61882.0033996582,61882.0033996582,62959.80320068359
2006-01-10,62398.550600585935,62398.550600585935,62398.550600585935,62398.550600585935
2006-01-11,62541.246608886715,62541.246608886715,62541.246608886715,62541.246608886715
2006-01-12,62676.17160461426,62676.17160461426,62676.17160461426,62676.17160461426
2006-01-13,62604.65020629883,62604.65020629883,62604.65020629883,63634.52020629883
2006-01-17,64100.32482788086,64100.32482788086,64100.32482788086,64100.32482788086
